Brand,Price,Body,Mileage,EngineV,Engine Type
Mitsubishi,9.893437216682626,crossover,130,2.5,Diesel
Mercedes-Benz,9.457200449907708,van,116,2.2,Diesel
Mercedes-Benz,10.4341158035983,sedan,69,2.0,Petrol
Audi,10.308919326755392,sedan,97,3.0,Petrol
Mitsubishi,8.496990484098719,vagon,250,2.5,Petrol
BMW,9.464982590349763,sedan,200,2.5,Petrol
Mercedes-Benz,9.441452092939569,sedan,300,2.7,Diesel
Volkswagen,9.190137664658664,other,117,1.6,Diesel
Audi,8.202482446576537,sedan,270,1.9,Diesel
Volkswagen,10.542706391070517,crossover,73,3.0,Diesel
Volkswagen,9.792555991828847,crossover,145,3.0,Diesel
BMW,10.532096211958502,crossover,110,4.4,Petrol
BMW,10.236381967809457,sedan,170,3.0,Petrol
Volkswagen,9.268609280100158,van,153,1.6,Diesel
Mercedes-Benz,10.594131602877955,crossover,127,5.5,Petrol
Volkswagen,8.556413904569519,van,260,1.9,Diesel
Volkswagen,9.74090979777877,sedan,105,1.8,Petrol
Renault,9.035986984831405,van,260,1.9,Diesel
Audi,10.338511462885837,crossover,27,2.0,Petrol
Mercedes-Benz,9.159047077588632,van,248,2.2,Diesel
Mitsubishi,9.457200449907708,crossover,153,1.6,Gas
BMW,10.797532675462964,crossover,60,3.0,Diesel
Renault,9.358760377094455,vagon,165,1.5,Diesel
Volkswagen,9.913437883389296,hatch,22,1.2,Petrol
Mercedes-Benz,9.449357272446683,hatch,140,1.7,Gas
Toyota,9.788918097792992,crossover,240,2.7,Gas
Mercedes-Benz,10.338511462885837,sedan,71,2.2,Diesel
Renault,9.159047077588632,sedan,88,1.6,Gas
Volkswagen,9.350102314351341,van,192,1.9,Diesel
Renault,9.8486379419458,hatch,0,1.5,Diesel
Renault,9.367344120785848,vagon,155,1.5,Diesel
Renault,9.20029003612268,crossover,201,1.9,Diesel
Mercedes-Benz,9.878169744551839,sedan,180,3.0,Diesel
Audi,8.131530710604252,vagon,261,2.5,Diesel
Volkswagen,9.011889433252344,other,102,1.6,Diesel
Toyota,9.655026193237628,sedan,165,3.5,Gas
Toyota,10.768484990022733,crossover,45,3.0,Diesel
Audi,10.431170293368542,sedan,58,2.0,Petrol
Toyota,11.487607656985938,crossover,2,4.6,Petrol
Renault,9.615805480084347,sedan,21,1.5,Diesel
Toyota,10.275016625615446,sedan,86,3.5,Petrol
Audi,9.615805480084347,hatch,66,1.2,Petrol
Toyota,10.491274217438248,crossover,66,3.0,Diesel
Toyota,9.878169744551839,crossover,150,4.0,Petrol
Mercedes-Benz,8.517193191416238,sedan,350,1.8,Other
Mercedes-Benz,9.786953736280177,sedan,73,3.0,Petrol
Mercedes-Benz,8.517193191416238,sedan,215,2.6,Gas
Renault,8.039157390473237,hatch,275,1.2,Petrol
Renault,7.090076835776092,sedan,240,1.7,Gas
BMW,8.242756345714477,sedan,100,1.8,Petrol
Renault,7.6004023345004,vagon,260,1.9,Diesel
Mercedes-Benz,9.082507000466299,sedan,330,5.0,Petrol
Renault,9.082507000466299,van,250,1.9,Diesel
Mercedes-Benz,9.635608107380527,other,168,3.2,Petrol
BMW,10.594131602877955,sedan,5,2.0,Petrol
Renault,8.909235279192261,van,181,2.0,Diesel
Volkswagen,10.239959789157341,van,163,2.0,Diesel
Volkswagen,9.417354541360508,van,182,2.0,Diesel
Renault,8.1886891244442,sedan,101,2.0,Petrol
Toyota,9.041921720351219,sedan,193,1.6,Gas
Volkswagen,7.824046010856292,hatch,297,1.6,Petrol
Toyota,9.205327830152639,sedan,106,1.6,Gas
Mercedes-Benz,10.0519075576544,sedan,58,1.8,Petrol
Toyota,9.259130536145614,sedan,124,1.8,Petrol
Mercedes-Benz,9.323669057283185,sedan,280,2.2,Diesel
Volkswagen,9.185022563991893,van,1,1.9,Diesel
Toyota,9.94270826568941,crossover,70,2.7,Petrol
Audi,10.419300717813158,hatch,35,1.8,Petrol
Volkswagen,9.210340371976184,sedan,66,1.6,Petrol
Mitsubishi,7.695757990554761,hatch,400,1.8,Other
Audi,9.72913416539135,hatch,47,1.2,Petrol
Mercedes-Benz,10.146433731146518,crossover,200,4.0,Diesel
Audi,7.649216319820633,sedan,314,1.9,Diesel
Toyota,9.903487552536127,crossover,250,4.2,Diesel
Volkswagen,8.909235279192261,van,380,2.5,Diesel
BMW,9.711115659888671,sedan,150,2.5,Petrol
Mercedes-Benz,10.680516217076775,other,51,3.0,Diesel
Volkswagen,8.039157390473237,hatch,118,1.8,Gas
Mercedes-Benz,9.400960731584833,sedan,310,2.2,Diesel
Mercedes-Benz,9.392661928770137,van,230,2.2,Diesel
Mitsubishi,10.404262840448617,other,0,2.4,Diesel
Renault,9.659640530788375,van,0,1.5,Diesel
Renault,8.794824928014517,van,134,1.5,Diesel
Renault,9.457200449907708,vagon,127,1.5,Diesel
Renault,8.881836305004146,van,73,1.5,Diesel
BMW,9.95227771670556,hatch,79,1.6,Petrol
Mitsubishi,8.68270762989381,hatch,92,1.6,Petrol
Volkswagen,9.159047077588632,van,205,2.0,Petrol
Renault,7.649692623711514,van,270,1.9,Diesel
Toyota,8.99961934066053,hatch,91,1.6,Petrol
Mercedes-Benz,11.002099841204238,crossover,140,5.5,Gas
BMW,7.972121128921655,sedan,260,2.0,Diesel
BMW,11.210468106936293,sedan,57,4.4,Petrol
BMW,8.131530710604252,vagon,191,2.0,Diesel
BMW,10.184900011974314,sedan,70,3.0,Petrol
Mitsubishi,8.66561319653451,sedan,186,1.6,Petrol
BMW,9.21024036697585,sedan,200,1.8,Petrol
Volkswagen,9.47262771040802,vagon,95,1.6,Diesel
Mercedes-Benz,11.231887935237117,van,14,2.2,Diesel
BMW,7.823645930834952,sedan,210,1.8,Petrol
Volkswagen,8.160518247477505,hatch,201,1.9,Diesel
Volkswagen,9.210340371976184,van,283,2.5,Diesel
Mitsubishi,8.85366542803745,sedan,133,1.6,Petrol
Volkswagen,10.49124643927466,crossover,84,3.0,Diesel
Mitsubishi,7.9724660159745655,sedan,350,1.6,Petrol
Volkswagen,10.38591370178042,crossover,50,2.0,Diesel
Mitsubishi,9.615805480084347,crossover,95,2.5,Diesel
Mitsubishi,8.895629627136483,sedan,145,1.6,Petrol
Toyota,10.325481962595504,sedan,7,2.5,Gas
BMW,8.748304912379623,sedan,270,3.5,Petrol
BMW,10.06475570013225,crossover,180,4.8,Petrol
Volkswagen,9.249561085129464,sedan,87,1.6,Petrol
Volkswagen,10.025705185260378,crossover,187,3.0,Diesel
Volkswagen,9.093806555720231,hatch,128,1.4,Petrol
Audi,9.035986984831405,sedan,260,1.8,Gas
Toyota,9.495519314209846,sedan,158,2.0,Gas
Mercedes-Benz,9.711115659888671,van,152,2.2,Diesel
Renault,8.34283980427146,vagon,180,1.4,Petrol
Volkswagen,9.85214162518454,sedan,122,1.8,Petrol
Mitsubishi,9.425451751593128,sedan,52,1.6,Petrol
Mitsubishi,8.281470857895167,other,280,2.5,Diesel
Toyota,9.536040511615484,hatch,24,1.6,Other
Mitsubishi,8.699348067653093,hatch,108,1.3,Petrol
BMW,8.594154232552366,sedan,404,2.5,Petrol
Mercedes-Benz,10.257659366256743,hatch,15,1.8,Diesel
Mercedes-Benz,10.75577295443437,other,10,2.2,Diesel
Renault,9.392661928770137,sedan,81,2.0,Petrol
Volkswagen,10.276429468938732,sedan,0,1.4,Petrol
Audi,9.190137664658664,hatch,165,1.6,Gas
BMW,8.85366542803745,sedan,400,2.8,Petrol
Volkswagen,9.457200449907708,van,230,2.0,Diesel
BMW,9.047821442478408,sedan,365,3.0,Diesel
Toyota,8.202482446576537,hatch,260,1.3,Petrol
Volkswagen,9.350102314351341,other,51,1.6,Petrol
Volkswagen,9.190137664658664,van,130,1.6,Diesel
Renault,7.762170607138205,van,380,1.9,Diesel
Audi,9.98966524877718,vagon,172,2.0,Diesel
Volkswagen,9.918376165029878,crossover,139,3.0,Diesel
Mercedes-Benz,9.375854810453756,sedan,167,3.2,Diesel
Renault,9.035986984831405,van,248,2.5,Diesel
Mercedes-Benz,11.308358299228955,sedan,1,3.0,Diesel
Toyota,9.60911649193355,other,175,3.5,Gas
Mitsubishi,8.922658299524402,sedan,79,1.6,Gas
Volkswagen,9.148464968258095,hatch,187,1.6,Petrol
Renault,9.071078304642676,hatch,21,1.6,Petrol
Volkswagen,9.525151111816216,sedan,134,2.0,Diesel
Audi,8.294049640102028,sedan,263,1.9,Diesel
Volkswagen,9.099408811268901,van,206,1.6,Diesel
Audi,8.366137716496281,sedan,307,2.8,Gas
Toyota,10.505067539570582,crossover,2,3.0,Diesel
Mercedes-Benz,8.935903526274423,van,315,2.9,Diesel
Mitsubishi,9.126958763037132,crossover,110,2.4,Petrol
Mercedes-Benz,9.472704636443673,sedan,191,1.8,Petrol
Toyota,10.085809109330082,crossover,132,4.0,Petrol
Mercedes-Benz,9.947504437952903,other,250,3.2,Diesel
BMW,9.825526011066415,sedan,79,3.0,Diesel
Mercedes-Benz,7.600902459542082,sedan,270,2.9,Diesel
Audi,7.783224016336037,sedan,310,2.0,Diesel
Renault,9.425371103179842,van,177,2.0,Diesel
Toyota,9.629050706834368,crossover,208,2.0,Petrol
Audi,10.077440859659566,crossover,205,4.2,Gas
Volkswagen,8.006367567650246,vagon,275,1.9,Diesel
Mercedes-Benz,8.294049640102028,sedan,300,1.8,Petrol
Renault,8.85366542803745,vagon,231,1.6,Petrol
Volkswagen,9.792555991828847,van,92,1.4,Petrol
Audi,8.131530710604252,vagon,223,2.5,Diesel
BMW,8.85366542803745,sedan,227,3.0,Diesel
Audi,11.49272275765271,other,12,5.2,Petrol
Volkswagen,9.445412494155667,van,167,2.0,Diesel
Volkswagen,10.57234204052703,sedan,0,2.0,Diesel
BMW,10.146433731146518,crossover,187,4.8,Gas
Volkswagen,9.104979856318357,sedan,130,1.6,Petrol
BMW,10.764265574480024,crossover,10,2.0,Diesel
Renault,9.350102314351341,van,177,2.0,Diesel
Mitsubishi,9.852194258148577,crossover,47,2.0,Petrol
Mercedes-Benz,9.825526011066415,crossover,1,3.5,Gas
Volkswagen,8.877660933593667,van,176,2.0,Diesel
Mercedes-Benz,10.239959789157341,other,250,3.0,Diesel
Audi,10.257659366256743,sedan,74,1.8,Petrol
Volkswagen,10.146433731146518,other,52,2.0,Petrol
Mitsubishi,9.305559638557117,other,281,3.0,Gas
Mercedes-Benz,10.657259354912508,sedan,100,5.5,Petrol
Toyota,9.72913416539135,crossover,165,2.7,Petrol
Volkswagen,9.792555991828847,vagon,115,1.8,Petrol
BMW,9.898475010712584,other,218,3.0,Petrol
Volkswagen,9.07680897935166,van,200,2.5,Diesel
Mercedes-Benz,11.626245221665943,crossover,0,3.0,Diesel
BMW,9.159047077588632,sedan,217,2.2,Petrol
Toyota,8.922658299524402,hatch,98,1.3,Other
Mercedes-Benz,10.388995368317829,crossover,254,3.2,Diesel
Audi,8.216088098632316,vagon,273,2.5,Diesel
Mitsubishi,9.047821442478408,other,135,1.5,Gas
Mercedes-Benz,11.607326140391713,sedan,40,3.0,Diesel
Mercedes-Benz,10.594131602877955,other,88,6.2,Petrol
Mercedes-Benz,8.45531778769815,sedan,260,2.7,Diesel
Audi,9.487972108574462,vagon,182,2.7,Gas
Renault,8.809862805379057,van,216,1.5,Diesel
Volkswagen,10.043249494911286,sedan,80,2.0,Other
Volkswagen,8.764053269347762,van,181,2.0,Diesel
Mercedes-Benz,11.488171600504,van,0,2.5,Diesel
Audi,8.974618038455112,sedan,242,2.0,Petrol
Mercedes-Benz,8.575462099540212,sedan,380,3.0,Diesel
Toyota,10.092926222488954,sedan,1,2.5,Petrol
Audi,10.060491301345794,sedan,112,2.0,Diesel
Toyota,9.259130536145614,sedan,185,1.6,Petrol
Mercedes-Benz,8.496990484098719,van,262,2.3,Diesel
BMW,9.698920386794853,crossover,258,4.4,Petrol
Renault,7.170119543449628,van,265,1.9,Diesel
Mercedes-Benz,8.809862805379057,van,1,2.2,Diesel
Renault,7.955074273262696,hatch,315,2.2,Diesel
Mercedes-Benz,11.60822655382414,crossover,0,2.98,Diesel
Audi,8.202482446576537,sedan,240,2.5,Diesel
Volkswagen,8.318742252692399,vagon,350,1.9,Diesel
Mercedes-Benz,9.137769679141348,van,159,2.2,Diesel
BMW,9.825526011066415,crossover,250,4.4,Gas
Mercedes-Benz,8.935903526274423,sedan,384,2.8,Petrol
Mitsubishi,8.895629627136483,sedan,112,1.6,Petrol
Renault,8.809862805379057,van,220,2.0,Other
Toyota,9.574983485564092,sedan,80,2.4,Petrol
Toyota,9.268609280100158,sedan,204,1.8,Other
Renault,9.210340371976184,vagon,234,2.0,Diesel
Toyota,9.47262771040802,sedan,160,3.5,Gas
Renault,8.824677891164198,van,168,1.5,Diesel
Volkswagen,9.670924779305427,crossover,98,2.0,Diesel
Renault,8.699514748210191,van,162,1.4,Petrol
Volkswagen,10.707728780601661,van,120,3.5,Petrol
Renault,8.630521876723241,vagon,117,1.5,Diesel
Mercedes-Benz,9.975808214115753,sedan,159,1.8,Gas
Renault,8.935903526274423,van,183,1.9,Diesel
Volkswagen,9.104979856318357,hatch,120,1.2,Diesel
BMW,10.477287975463508,sedan,235,3.0,Diesel
Mitsubishi,8.612503371220562,sedan,165,1.6,Petrol
Mercedes-Benz,10.388995368317829,crossover,168,3.2,Diesel
BMW,9.798127036878302,sedan,245,2.5,Petrol
Mercedes-Benz,9.798127036878302,van,147,2.2,Diesel
Renault,9.305559638557117,vagon,216,1.5,Diesel
Mercedes-Benz,10.030120203469494,sedan,140,5.0,Petrol
Toyota,10.06475570013225,sedan,75,2.5,Gas
Mercedes-Benz,9.210340371976184,other,275,2.15,Diesel
Volkswagen,8.948975607841776,van,157,1.9,Diesel
Volkswagen,9.296518068217235,van,185,1.9,Diesel
Audi,9.47262771040802,vagon,225,2.5,Diesel
BMW,11.119882876860622,crossover,1,2.0,Diesel
Volkswagen,8.824677891164198,van,325,2.5,Diesel
Mitsubishi,8.507142855562735,sedan,256,2.0,Petrol
Renault,8.85352256068954,sedan,65,1.4,Petrol
Volkswagen,10.302263672493496,hatch,0,2.0,Diesel
Mercedes-Benz,9.711115659888671,van,386,2.2,Diesel
BMW,8.779557455883728,sedan,320,3.0,Gas
Renault,9.21024036697585,vagon,100,1.5,Diesel
Volkswagen,9.047821442478408,vagon,200,1.9,Diesel
Toyota,8.656955133791396,hatch,160,1.0,Petrol
BMW,8.507142855562735,sedan,1,3.0,Petrol
BMW,9.898475010712584,other,129,2.0,Petrol
Mitsubishi,9.674074388208323,crossover,180,3.0,Gas
Toyota,9.51044496442652,crossover,131,2.4,Gas
Volkswagen,9.849559210510572,crossover,149,3.0,Diesel
BMW,11.23261614684786,sedan,30,4.4,Petrol
Volkswagen,8.202482446576537,sedan,197,2.0,Petrol
Volkswagen,9.680344001221918,crossover,90,2.0,Petrol
Toyota,9.980448593672257,sedan,66,2.5,Petrol
Toyota,9.159047077588632,hatch,103,1.6,Petrol
Audi,10.849337086651827,crossover,28,3.0,Diesel
Volkswagen,8.517193191416238,van,400,2.4,Diesel
Volkswagen,10.203592144986466,other,90,2.0,Diesel
Renault,9.296518068217235,other,189,2.0,Diesel
BMW,10.537415373436103,crossover,108,3.0,Petrol
Renault,8.74814616962193,van,66,1.5,Diesel
Mercedes-Benz,10.594131602877955,sedan,29,6.3,Petrol
BMW,10.19988156558993,crossover,140,4.8,Petrol
Audi,9.104868739033948,vagon,190,2.7,Gas
Mercedes-Benz,9.923290179832307,sedan,190,1.8,Gas
Volkswagen,9.692766521220475,sedan,116,2.0,Diesel
Mitsubishi,8.648221453822641,other,230,2.0,Petrol
BMW,9.159047077588632,sedan,315,2.5,Diesel
BMW,10.165813354725493,sedan,80,2.0,Petrol
Audi,10.273325483001141,crossover,60,2.0,Petrol
Audi,8.77940359789435,sedan,270,4.2,Petrol
Audi,8.160518247477505,sedan,35,1.8,Gas
Renault,8.915969311373605,hatch,68,1.2,Petrol
Mercedes-Benz,9.259130536145614,sedan,266,5.0,Gas
BMW,10.345316733380217,sedan,117,4.4,Petrol
Toyota,10.203592144986466,other,192,3.0,Diesel
Toyota,10.17542126801977,sedan,17,2.5,Petrol
Mercedes-Benz,8.895629627136483,van,245,2.2,Diesel
Renault,9.341368634382587,van,122,2.0,Diesel
Volkswagen,7.696212639346407,sedan,279,1.9,Diesel
Toyota,9.259130536145614,van,200,2.7,Gas
Toyota,9.259130536145614,crossover,200,4.5,Gas
Volkswagen,9.303303253575795,sedan,1,1.6,Petrol
Volkswagen,9.350102314351341,sedan,119,2.0,Diesel
BMW,10.645424897265505,sedan,59,4.4,Petrol
Mercedes-Benz,9.79757132694458,crossover,230,3.0,Diesel
Audi,7.824046010856292,vagon,300,2.5,Diesel
Audi,9.711115659888671,sedan,136,3.2,Petrol
Audi,10.757902880692196,crossover,64,3.0,Diesel
Mitsubishi,8.575462099540212,hatch,240,1.8,Petrol
Toyota,10.643041105910228,van,0,2.5,Diesel
BMW,8.85366542803745,other,226,2.5,Petrol
Mercedes-Benz,10.188666494769791,van,122,3.0,Diesel
Mitsubishi,8.779557455883728,sedan,133,1.6,Petrol
Volkswagen,9.169518377455928,sedan,185,1.6,Gas
Mitsubishi,8.070906088787819,sedan,106,2.0,Gas
Mercedes-Benz,9.323669057283185,other,198,6.0,Petrol
Mitsubishi,8.974618038455112,crossover,143,2.0,Gas
Audi,10.29562929750837,sedan,1,1.4,Petrol
Mercedes-Benz,9.099408811268901,sedan,154,3.5,Gas
Renault,9.071078304642676,vagon,123,1.5,Diesel
Toyota,9.464982590349763,sedan,177,2.4,Gas
Renault,9.268609280100158,vagon,113,1.5,Diesel
Toyota,9.047821442478408,hatch,93,1.6,Petrol
Toyota,9.60911649193355,hatch,100,1.8,Other
Mitsubishi,7.824046010856292,other,350,1.8,Petrol
Audi,10.4341158035983,crossover,118,2.0,Diesel
Mercedes-Benz,10.571316925111784,crossover,195,5.0,Gas
Mercedes-Benz,9.259130536145614,sedan,285,1.8,Gas
Mitsubishi,7.8632667240095735,vagon,93,2.5,Petrol
BMW,8.476371196895983,sedan,111,2.5,Gas
Volkswagen,8.961879012677683,van,352,2.5,Diesel
Mercedes-Benz,11.512915464920228,crossover,0,3.0,Petrol
Toyota,9.635608107380527,crossover,130,2.0,Petrol
Toyota,9.047821442478408,hatch,55,1.0,Petrol
Renault,8.006367567650246,van,217,1.4,Petrol
BMW,8.517193191416238,sedan,400,2.0,Petrol
Renault,9.341718573146874,sedan,0,1.2,Petrol
BMW,11.00043178410354,crossover,30,2.0,Diesel
Volkswagen,8.594154232552366,hatch,320,1.4,Petrol
Volkswagen,9.769956159911606,vagon,160,1.4,Petrol
Renault,8.748304912379623,sedan,167,1.6,Petrol
Volkswagen,7.549609165154532,hatch,300,1.9,Diesel
Toyota,9.425451751593128,sedan,135,3.5,Gas
Volkswagen,9.047821442478408,hatch,141,2.0,Petrol
Mercedes-Benz,10.770588040219511,van,0,2.2,Diesel
Mercedes-Benz,10.594131602877955,crossover,126,5.5,Petrol
Volkswagen,8.116715624819111,hatch,122,1.4,Petrol
Renault,9.011889433252344,vagon,180,1.6,Gas
Volkswagen,10.00784756786037,hatch,51,2.0,Petrol
Renault,8.987071812848821,van,141,1.5,Diesel
Volkswagen,7.823645930834952,sedan,220,1.9,Diesel
BMW,11.1004357419251,crossover,70,3.0,Diesel
Audi,9.95227771670556,hatch,34,1.4,Petrol
Volkswagen,8.881836305004146,van,270,1.9,Diesel
BMW,10.460242108190519,crossover,65,2.0,Petrol
Audi,9.769956159911606,sedan,94,1.8,Petrol
Volkswagen,9.169518377455928,van,148,1.6,Diesel
Toyota,7.696212639346407,vagon,300,2.0,Petrol
BMW,10.373491181781864,crossover,108,3.0,Petrol
Volkswagen,8.45531778769815,van,342,1.9,Diesel
Volkswagen,9.305650551780507,van,282,2.5,Diesel
Volkswagen,10.085809109330082,sedan,105,2.0,Diesel
Renault,8.318742252692399,other,270,1.2,Gas
BMW,8.66561319653451,sedan,270,4.4,Petrol
Audi,9.0595174822416,sedan,260,2.5,Diesel
Audi,8.160518247477505,other,360,2.2,Gas
Mercedes-Benz,8.958925938694943,sedan,270,2.8,Gas
Volkswagen,9.878169744551839,crossover,112,2.5,Diesel
BMW,9.495519314209846,vagon,157,2.0,Diesel
Mitsubishi,9.674074388208323,crossover,180,3.0,Gas
Mercedes-Benz,10.257659366256743,sedan,90,5.5,Petrol
BMW,10.21464198117305,sedan,155,2.0,Diesel
Renault,8.476371196895983,sedan,100,1.4,Petrol
Mercedes-Benz,9.350015354048665,other,157,2.2,Diesel
BMW,9.047821442478408,sedan,284,1.9,Gas
Mercedes-Benz,10.770588040219511,van,0,2.2,Diesel
Toyota,9.792555991828847,crossover,133,2.7,Gas
Audi,9.375854810453756,vagon,278,2.5,Diesel
Audi,9.316050826398296,hatch,150,1.6,Petrol
Volkswagen,9.47262771040802,van,160,2.0,Diesel
Toyota,10.120292255735645,sedan,0,1.8,Petrol
Mitsubishi,9.035986984831405,sedan,250,2.0,Petrol
Toyota,9.648595302907339,sedan,129,3.5,Other
BMW,9.546741177474825,sedan,265,3.0,Diesel
Toyota,10.666627104916108,crossover,51,3.0,Diesel
Volkswagen,10.774299631131253,sedan,91,3.0,Diesel
Renault,8.92930284224307,hatch,155,2.0,Petrol
BMW,11.134589024250317,sedan,43,4.4,Petrol
Volkswagen,9.035986984831405,van,300,2.5,Diesel
Renault,10.093845481018526,van,1,1.6,Diesel
Renault,9.595602772766828,crossover,61,1.5,Diesel
Renault,9.02401079378469,van,127,1.5,Diesel
Volkswagen,9.852194258148577,vagon,185,2.0,Diesel
BMW,8.216088098632316,sedan,305,1.9,Petrol
BMW,8.411832675758411,sedan,307,2.5,Petrol
Toyota,9.148464968258095,sedan,140,1.6,Petrol
Toyota,10.126631103850338,crossover,115,5.7,Petrol
Volkswagen,9.798127036878302,sedan,110,2.0,Diesel
Toyota,9.417354541360508,sedan,135,2.4,Petrol
Mercedes-Benz,9.9281801651265,sedan,235,2.2,Diesel
Renault,9.38429367909962,other,162,2.3,Other
BMW,8.29154650988391,sedan,350,2.5,Petrol
Mercedes-Benz,9.517825071724143,van,190,2.2,Diesel
BMW,9.75846178048587,sedan,180,3.0,Diesel
Mercedes-Benz,9.433483923290392,van,386,2.2,Diesel
BMW,9.539644119118783,crossover,184,3.0,Gas
BMW,10.586584397242571,crossover,98,3.0,Petrol
Volkswagen,9.367344120785848,van,185,1.4,Petrol
Audi,8.881836305004146,sedan,250,2.4,Gas
Audi,9.305559638557117,sedan,200,1.8,Petrol
Renault,8.974618038455112,vagon,105,1.5,Diesel
Mercedes-Benz,9.539644119118783,other,168,5.0,Petrol
Volkswagen,8.411832675758411,vagon,390,1.9,Diesel
Toyota,9.104979856318357,crossover,180,1.8,Gas
Renault,9.259130536145614,vagon,233,1.5,Diesel
Mercedes-Benz,9.472704636443673,sedan,220,5.0,Petrol
Renault,8.895629627136483,van,186,1.5,Diesel
Toyota,9.998752276761909,sedan,80,2.5,Other
Mitsubishi,9.259130536145614,sedan,57,1.5,Gas
Renault,9.02401079378469,van,137,1.5,Diesel
Mitsubishi,9.417354541360508,other,175,2.5,Diesel
Mercedes-Benz,7.9724660159745655,sedan,282,2.2,Diesel
Mercedes-Benz,9.468851067127684,sedan,313,3.2,Diesel
BMW,10.06475570013225,crossover,140,4.8,Petrol
Audi,10.413312675968536,crossover,71,2.0,Petrol
Mitsubishi,9.011889433252344,crossover,210,2.4,Gas
Volkswagen,8.961879012677683,sedan,220,1.8,Gas
Toyota,9.98966524877718,crossover,170,4.0,Gas
Mercedes-Benz,10.03889218954233,sedan,74,2.2,Diesel
Volkswagen,9.047821442478408,other,200,1.6,Diesel
Audi,9.723163998404846,vagon,131,2.0,Diesel
Toyota,9.22029070282935,sedan,142,2.4,Petrol
Renault,8.948975607841776,van,125,1.5,Diesel
Mitsubishi,9.287301413112312,crossover,190,3.0,Gas
Mercedes-Benz,8.45531778769815,sedan,1,1.8,Petrol
Audi,8.699348067653093,vagon,248,2.5,Diesel
Renault,8.66561319653451,van,143,1.5,Diesel
Mitsubishi,8.594154232552366,sedan,200,1.6,Gas
Audi,8.006367567650246,vagon,270,2.5,Diesel
Mitsubishi,8.070906088787819,sedan,330,1.3,Gas
Mercedes-Benz,10.691922185369403,sedan,132,3.0,Diesel
Audi,8.1886891244442,vagon,250,2.5,Other
Mercedes-Benz,8.612503371220562,van,400,2.3,Diesel
Volkswagen,9.230142999272362,sedan,129,2.0,Petrol
Mercedes-Benz,10.357742824813725,sedan,123,2.2,Diesel
Toyota,9.350102314351341,sedan,110,1.6,Petrol
Mitsubishi,9.295416544331301,sedan,63,2.0,Petrol
Toyota,10.558413520275876,crossover,20,5.7,Gas
Audi,8.411832675758411,vagon,206,2.5,Diesel
Volkswagen,10.92512880001811,van,63,2.0,Diesel
Volkswagen,9.546741177474825,crossover,150,2.5,Diesel
Volkswagen,8.809862805379057,van,300,2.5,Diesel
Renault,8.867850063029406,van,135,1.5,Diesel
Audi,11.308358299228955,sedan,0,3.0,Petrol
Renault,8.732304571033183,van,122,1.5,Diesel
Mercedes-Benz,10.657259354912508,sedan,110,3.0,Diesel
BMW,11.225243392518447,crossover,16,3.0,Diesel
BMW,10.790349473719472,other,147,4.0,Diesel
Mercedes-Benz,9.305650551780507,crossover,148,3.2,Petrol
BMW,8.922658299524402,sedan,275,2.0,Gas
Toyota,8.00603417874901,vagon,5,1.3,Petrol
BMW,10.021270588192511,other,100,3.0,Petrol
Volkswagen,9.38429367909962,van,273,2.5,Diesel
Volkswagen,9.792555991828847,crossover,167,3.0,Diesel
Renault,8.809862805379057,van,118,1.5,Diesel
BMW,10.03889218954233,other,25,3.0,Petrol
Toyota,9.137769679141348,sedan,170,1.8,Gas
Volkswagen,9.920836190870741,vagon,111,2.0,Diesel
Volkswagen,11.184421397998193,crossover,0,3.0,Diesel
